,Branch length stretch,area,date,location,numdate
EPI_ISL_421240,2.0,Jiangxi,2020-02-05,China,2020.0760108145041
EPI_ISL_421243,1.0742573749205677,Jiangxi,2020-01-21,China,2020.0314556584601
EPI_ISL_421258,0.76927293285653753,Jiangxi,2020-02-08,China,2020.0849218457129
EPI_ISL_421297,2.0,Wisconsin,2020-03-22,USA,2020.2126466263719
EPI_ISL_421309,0.54753008944789228,Wisconsin,2020-03-20,USA,2020.2067059388994
EPI_ISL_421348,1.3586832076223296,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_421357,1.0628087773428234,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_421384,2.0,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_421399,2.0,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_421411,2.0,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_421417,2.0,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_421446,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421447,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421448,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421449,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421450,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421451,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421452,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421453,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421454,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421455,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421456,2.0,,2020-03-19,Portugal,2020.2037355951632
EPI_ISL_421457,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421458,0.63993154530170127,,2020-03-19,Portugal,2020.2037355951632
EPI_ISL_421460,0.22456000522095299,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421461,2.0,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421462,2.0,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421463,9.9999999599758251e-07,,2020-03-20,Portugal,2020.206705941132
EPI_ISL_421464,2.0,,2020-03-17,Portugal,2020.1977949076906
EPI_ISL_421465,0.92992553444940285,,2020-03-19,Portugal,2020.2037355951632
EPI_ISL_421466,2.0,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421467,1.6339331851422469,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421468,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421469,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421470,1.630952676234207,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421471,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421472,0.3376593928350754,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421473,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421474,0.20203256731617744,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421475,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421476,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421477,0.20203256731617744,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421478,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421479,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421480,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421481,2.0,,2020-03-21,Portugal,2020.2096762826357
EPI_ISL_421482,0.42363922168352952,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421483,2.0,,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_421484,2.0,,2020-03-19,Portugal,2020.2037355951632
EPI_ISL_421485,2.0,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421486,2.0,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421487,0.96537895178329369,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421488,2.0,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421489,1.1609798416556798,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421490,2.0,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421491,2.0,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421492,0.72539590306752855,,2020-03-22,Portugal,2020.2126466263719
EPI_ISL_421494,2.0,,2020-03-20,Portugal,2020.2067059388994
EPI_ISL_421495,1.7006997087735638,,2020-03-23,Portugal,2020.2156169701082
EPI_ISL_421496,2.0,,2020-03-24,Portugal,2020.2185873138444
EPI_ISL_421497,2.0,,2020-03-24,Portugal,2020.2185873138444
EPI_ISL_421498,2.0,,2020-03-24,Portugal,2020.2185873138444
EPI_ISL_421499,2.0,,2020-03-24,Portugal,2020.2185873138444
EPI_ISL_421500,0.6879868930544466,Hauts de France,2020-03-11,France,2020.1799728452729
EPI_ISL_421503,0.85063429926888923,Ile de France,2020-03-12,France,2020.1829431890092
EPI_ISL_421504,0.38373962648991866,Ile de France,2020-03-14,France,2020.1888838764819
EPI_ISL_421506,1.6922762211890676,Ile de France,2020-03-21,France,2020.2096762826357
EPI_ISL_421507,0.97717512816897145,Ile de France,2020-03-23,France,2020.2156169701082
EPI_ISL_421508,2.0,Ile de France,2020-03-23,France,2020.2156169701082
EPI_ISL_421510,0.67834067768206852,Hauts de France,2020-03-23,France,2020.2156169701082
EPI_ISL_421512,2.0,Ile de France,2020-03-23,France,2020.2156169701082
EPI_ISL_421515,0.20555366039432052,Comunitat_Valenciana,2020-03-07,Spain,2020.1680914703279
EPI_ISL_421519,2.0,Comunitat_Valenciana,2020-03-21,Spain,2020.2096762826357
EPI_ISL_421584,0.52298622030569342,New Jersey,2020-03-18,USA,2020.2007652514269
EPI_ISL_421585,2.0,New Jersey,2020-03-18,USA,2020.2007652514269
EPI_ISL_421641,0.46620889357073442,Taipei,2020-03-19,Taiwan,2020.2037355951632
EPI_ISL_421651,0.7188701855571118,Taipei,2020-03-22,Taiwan,2020.2126466263719
EPI_ISL_421662,0.45704276535253147,,2020-03-10,India,2020.1770025015369
EPI_ISL_421663,0.45713539107036888,,2020-03-10,India,2020.1770025015369
EPI_ISL_421664,1.3477798088991397,,2020-03-10,India,2020.1770025015369
EPI_ISL_421665,0.29837717808909553,,2020-03-10,India,2020.1770025015369
EPI_ISL_421666,1.3653342450614749,,2020-03-10,India,2020.1770025015369
EPI_ISL_421667,2.0,,2020-03-10,India,2020.1770025015369
EPI_ISL_421669,1.2174937623251696,,2020-03-12,India,2020.1829431890092
EPI_ISL_421670,0.35105991121811175,,2020-03-12,India,2020.1829431890092
EPI_ISL_421671,1.2174890380161678,,2020-03-12,India,2020.1829431890092
EPI_ISL_421672,1.6608391384762522,,2020-03-12,India,2020.1829431890092
EPI_ISL_421709,1.0323868379620864,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_421721,2.0,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_421734,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421735,1.1063497633009747,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421737,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421738,1.0857326801380831,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421740,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421741,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421742,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421743,1.4622548181556791,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421744,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421745,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421746,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421747,9.9999999599758907e-07,,2020-03-17,Luxembourg,2020.1977949099232
EPI_ISL_421748,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421750,1.6215582510933848,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421752,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421753,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421754,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421755,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421756,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421757,1.4224575872311465,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421759,0.63077866405357674,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421760,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421761,1.3586832076223296,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421762,2.0,,2020-03-17,Luxembourg,2020.1977949076906
EPI_ISL_421774,0.38691822528578074,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_421803,2.0,England,2020-03-26,United Kingdom,2020.2245280013169
EPI_ISL_421809,2.0,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_421842,1.4723228786981688,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_421877,1.5431654209164427,England,2020-03-27,United Kingdom,2020.2274983450532
EPI_ISL_421888,2.0,England,2020-03-27,United Kingdom,2020.2274983450532
EPI_ISL_422009,2.0,England,2020-04-02,United Kingdom,2020.2453204074707
EPI_ISL_422028,1.195405522263145,Wales,2020-03-27,United Kingdom,2020.2274983450532
EPI_ISL_422039,9.9999999600419974e-07,Wales,2020-03-24,United Kingdom,2020.218587316077
EPI_ISL_422064,2.0,Wales,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_422066,9.9999999600419974e-07,Wales,2020-03-24,United Kingdom,2020.218587316077
EPI_ISL_422115,0.94728024738648686,Wales,2020-03-30,United Kingdom,2020.2364093762619
EPI_ISL_422138,2.0,Wales,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_422147,1.3842163997991341,Wales,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_422167,0.69189021702925191,Wales,2020-03-27,United Kingdom,2020.2274983450532
EPI_ISL_422407,0.41292251530115637,Taipei,2020-03-04,Taiwan,2020.1591804391192
EPI_ISL_422408,1.2880307822827008,Taipei,2020-03-13,Taiwan,2020.1859135327456
EPI_ISL_422409,2.0,Taipei,2020-03-13,Taiwan,2020.1859135327456
EPI_ISL_422411,2.0,Taipei,2020-03-14,Taiwan,2020.1888838764819
EPI_ISL_422412,2.0,Taipei,2020-03-14,Taiwan,2020.1888838764819
EPI_ISL_422413,2.0,Taipei,2020-03-16,Taiwan,2020.1948245639542
EPI_ISL_422414,1.0740058018552581,Taipei,2020-03-16,Taiwan,2020.1948245639542
EPI_ISL_422415,2.0,Taipei,2020-03-17,Taiwan,2020.1977949076906
EPI_ISL_422416,2.0,Taipei,2020-03-18,Taiwan,2020.2007652514269
EPI_ISL_422417,1.0127659166231067,Taipei,2020-03-18,Taiwan,2020.2007652514269
EPI_ISL_422418,0.79377197353666396,Taipei,2020-03-19,Taiwan,2020.2037355951632
EPI_ISL_422419,0.93345807010032789,Taipei,2020-03-19,Taiwan,2020.2037355951632
EPI_ISL_422420,9.9999999599758844e-07,Taipei,2020-03-19,Taiwan,2020.2037355973955
EPI_ISL_422421,0.56202297679781221,Taipei,2020-03-19,Taiwan,2020.2037355951632
EPI_ISL_422422,9.9999999599758844e-07,Taipei,2020-03-19,Taiwan,2020.2037355973955
EPI_ISL_422428,2.0,,2020-02-06,Singapore,2020.0789811582401
EPI_ISL_422429,2.0,,2020-02-16,Singapore,2020.1086845956029
EPI_ISL_422430,2.0,,2020-03-13,Singapore,2020.1859135327456
EPI_ISL_422431,1.7797295059372236,,2020-03-31,Singapore,2020.2393797199984
EPI_ISL_422432,0.90164355233548088,,2020-03-31,Singapore,2020.2393797199984
EPI_ISL_422433,1.0000000027738486e-06,,2020-03-31,Singapore,2020.239379722231
EPI_ISL_422434,2.0,,2020-03-31,Singapore,2020.2393797199984
EPI_ISL_422435,1.0000000027738486e-06,,2020-03-31,Singapore,2020.239379722231
EPI_ISL_422437,2.0,Veneto,2020-03-25,Italy,2020.2215576575807
EPI_ISL_422438,2.0,Veneto,2020-03-25,Italy,2020.2215576575807
EPI_ISL_422492,2.0,New York,2020-03-19,USA,2020.2037355951632
EPI_ISL_422516,1.4117056350137085,New York,2020-03-20,USA,2020.2067059388994
EPI_ISL_422522,1.5906643346604241,New York,2020-03-22,USA,2020.2126466263719
EPI_ISL_422528,1.4293194887479437,New York,2020-03-21,USA,2020.2096762826357
EPI_ISL_422549,2.0,New York,2020-03-20,USA,2020.2067059388994
EPI_ISL_422559,2.0,New York,2020-03-22,USA,2020.2126466263719
EPI_ISL_422560,2.0,New York,2020-03-22,USA,2020.2126466263719
EPI_ISL_422569,0.79818651037639465,Friesland,2020-03-27,Netherlands,2020.2274983450532
EPI_ISL_422576,2.0,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422579,2.0,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422582,1.0528577907545151,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422583,2.0,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422586,0.80730345261733449,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422587,1.0000000027738444e-06,,2020-03-31,Netherlands,2020.239379722231
EPI_ISL_422594,0.84221116897979931,,2020-03-31,Netherlands,2020.2393797199984
EPI_ISL_422595,0.63926918476209038,,2020-03-31,Netherlands,2020.2393797199984
EPI_ISL_422603,1.4002606418250167,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422606,1.3304543545125798,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422608,1.0835767548695718,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422609,1.6236990895143928,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422611,0.87711953787226615,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422615,1.6494503286391891,,2020-04-01,Netherlands,2020.2423500637346
EPI_ISL_422619,0.85128109806520802,,2020-04-02,Netherlands,2020.2453204074707
EPI_ISL_422623,0.83908288356128813,,2020-04-02,Netherlands,2020.2453204074707
EPI_ISL_422628,1.8689632883649541,Zuid Holland,2020-03-31,Netherlands,2020.2393797199984
EPI_ISL_422635,0.52995609546268618,Zuid Holland,2020-03-31,Netherlands,2020.2393797199984
EPI_ISL_422636,1.199698064414801,Prague,2020-03-08,Czech Republic,2020.1710618140642
EPI_ISL_422640,1.4371285638186533,Gelderland,2020-03-20,Netherlands,2020.2067059388994
EPI_ISL_422642,2.0,Gelderland,2020-03-09,Netherlands,2020.1740321578006
EPI_ISL_422647,2.0,Limburg,2020-03-19,Netherlands,2020.2037355951632
EPI_ISL_422649,2.0,,2020-03-18,Netherlands,2020.2007652514269
EPI_ISL_422653,2.0,,2020-03-18,Netherlands,2020.2007652514269
EPI_ISL_422664,0.52634572000509638,,2020-03-16,Netherlands,2020.1948245639542
EPI_ISL_422666,1.3619406418546174,,2020-03-16,Netherlands,2020.1948245639542
EPI_ISL_422695,2.0,,2020-03-21,Netherlands,2020.2096762826357
EPI_ISL_422707,2.0,,2020-03-22,Netherlands,2020.2126466263719
EPI_ISL_422721,2.0,,2020-03-23,Netherlands,2020.2156169701082
EPI_ISL_422722,2.0,,2020-03-23,Netherlands,2020.2156169701082
EPI_ISL_422727,0.37943904375805737,,2020-03-24,Netherlands,2020.2185873138444
EPI_ISL_422729,2.0,,2020-03-23,Netherlands,2020.2156169701082
EPI_ISL_422735,1.5056620806691745,,2020-03-25,Netherlands,2020.2215576575807
EPI_ISL_422736,2.0,,2020-03-24,Netherlands,2020.2185873138444
EPI_ISL_422737,2.0,,2020-03-25,Netherlands,2020.2215576575807
EPI_ISL_422747,0.98189773224954613,,2020-03-24,Netherlands,2020.2185873138444
EPI_ISL_422748,0.93711464583948523,,2020-03-25,Netherlands,2020.2215576575807
EPI_ISL_422751,2.0,,2020-03-26,Netherlands,2020.2245280013169
EPI_ISL_422752,2.0,,2020-03-26,Netherlands,2020.2245280013169
EPI_ISL_422753,2.0,,2020-03-26,Netherlands,2020.2245280013169
EPI_ISL_422759,2.0,,2020-03-26,Netherlands,2020.2245280013169
EPI_ISL_422760,2.0,,2020-03-27,Netherlands,2020.2274983450532
EPI_ISL_422795,2.0,,2020-03-30,Netherlands,2020.2364093762619
EPI_ISL_422799,0.91722908261652381,,2020-03-13,Netherlands,2020.1859135327456
EPI_ISL_422810,1.1180454638940935,,2020-03-09,Netherlands,2020.1740321578006
EPI_ISL_422816,2.0,,2020-03-15,Netherlands,2020.1918542202179
EPI_ISL_422817,2.0,,2020-03-15,Netherlands,2020.1918542202179
EPI_ISL_422821,2.0,,2020-03-09,Netherlands,2020.1740321578006
EPI_ISL_422825,2.0,,2020-03-03,Netherlands,2020.1562100953829
EPI_ISL_422834,2.0,,2020-03-10,Netherlands,2020.1770025015369
EPI_ISL_422847,0.30857691084230543,,2020-03-16,Netherlands,2020.1948245639542
EPI_ISL_422854,2.0,,2020-03-18,Netherlands,2020.2007652514269
EPI_ISL_422856,0.76646557336499266,,2020-03-18,Netherlands,2020.2007652514269
EPI_ISL_422861,2.0,Noord Brabant,2020-03-21,Netherlands,2020.2096762826357
EPI_ISL_422865,0.89335747627116469,Noord Brabant,2020-03-02,Netherlands,2020.1532397516469
EPI_ISL_422867,0.51518304019290195,Noord Brabant,2020-03-11,Netherlands,2020.1799728452729
EPI_ISL_422870,2.0,Noord Brabant,2020-03-09,Netherlands,2020.1740321578006
EPI_ISL_422883,0.16197622372611614,Noord Brabant,2020-01-01,Netherlands,2019.9720487837349
EPI_ISL_422884,0.10846407607616404,Noord Brabant,2020-01-01,Netherlands,2019.9720487837349
EPI_ISL_422901,2.0,Zuid Holland,2020-03-18,Netherlands,2020.2007652514269
EPI_ISL_422915,1.4664672397106879,Zuid Holland,2020-03-19,Netherlands,2020.2037355951632
EPI_ISL_422920,2.0,Zuid Holland,2020-03-19,Netherlands,2020.2037355951632
EPI_ISL_422939,1.0097329596088176,Zuid Holland,2020-03-24,Netherlands,2020.2185873138444
EPI_ISL_422940,1.0278866844610925,Zuid Holland,2020-03-24,Netherlands,2020.2185873138444
EPI_ISL_422944,1.0075326434242466,Zuid Holland,2020-03-26,Netherlands,2020.2245280013169
EPI_ISL_422949,0.89427764710340929,Zuid Holland,2020-03-27,Netherlands,2020.2274983450532
EPI_ISL_422951,1.5867293631825727,Zuid Holland,2020-03-27,Netherlands,2020.2274983450532
EPI_ISL_422954,1.0803289430420635,Zuid Holland,2020-03-27,Netherlands,2020.2274983450532
EPI_ISL_422988,0.37020856281357578,Washington,2020-03-18,USA,2020.2007652514269
EPI_ISL_422990,2.0,Washington,2020-03-18,USA,2020.2007652514269
EPI_ISL_422995,0.78704754729223536,Washington,2020-03-17,USA,2020.1977949076906
EPI_ISL_423001,0.66908044263632382,Washington,2020-03-19,USA,2020.2037355951632
EPI_ISL_423012,0.18501170212879073,Washington,2020-03-19,USA,2020.2037355951632
EPI_ISL_423024,2.0,Washington,2020-03-17,USA,2020.1977949076906
EPI_ISL_423074,2.0,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423094,1.5705362221065786,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423105,1.5208183664306334,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423113,2.0,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423134,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423170,0.62097293881185245,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423228,2.0,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_423238,1.4901633313701632,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423241,2.0,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423250,2.0,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_423258,1.7875604008202983,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423259,2.0,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423262,2.0,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_423266,1.5078115096247013,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_423288,1.7009746221411526,England,2020-03-26,United Kingdom,2020.2245280013169
EPI_ISL_423351,2.0,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_423354,1.7100452065875094,England,2020-03-29,United Kingdom,2020.2334390325257
EPI_ISL_423358,1.2893676314669376,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_423365,2.0,England,2020-03-29,United Kingdom,2020.2334390325257
EPI_ISL_423420,2.0,England,2020-03-29,United Kingdom,2020.2334390325257
EPI_ISL_423438,1.7714744613301177,England,2020-03-30,United Kingdom,2020.2364093762619
EPI_ISL_423481,1.2802679840119557,England,2020-03-31,United Kingdom,2020.2393797199984
EPI_ISL_423483,2.0,England,2020-04-01,United Kingdom,2020.2423500637346
EPI_ISL_423488,0.6934283233430848,England,2020-03-31,United Kingdom,2020.2393797199984
EPI_ISL_423497,1.7797164469329478,England,2020-03-31,United Kingdom,2020.2393797199984
EPI_ISL_423498,0.59616249372651731,England,2020-03-31,United Kingdom,2020.2393797199984
EPI_ISL_423583,2.0,England,2020-03-31,United Kingdom,2020.2393797199984
EPI_ISL_423591,2.0,England,2020-04-02,United Kingdom,2020.2453204074707
EPI_ISL_423595,2.0,England,2020-03-21,United Kingdom,2020.2096762826357
EPI_ISL_423605,1.1128581786635112,England,2020-03-22,United Kingdom,2020.2126466263719
EPI_ISL_423613,0.62951147507995131,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423621,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423628,2.0,England,2020-03-22,United Kingdom,2020.2126466263719
EPI_ISL_423639,1.2443204247504231,England,2020-03-21,United Kingdom,2020.2096762826357
EPI_ISL_423648,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423662,9.9999999599758336e-07,England,2020-02-23,United Kingdom,2020.1294770039892
EPI_ISL_423667,0.22302973393817707,England,2020-03-20,United Kingdom,2020.2067059388994
EPI_ISL_423675,0.64301055560206499,England,2020-03-20,United Kingdom,2020.2067059388994
EPI_ISL_423696,2.0,England,2020-03-21,United Kingdom,2020.2096762826357
EPI_ISL_423704,0.65629388481997286,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423708,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423732,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423739,1.5462192127391705,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423755,1.1927913418653244,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423761,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423771,2.0,England,2020-03-24,United Kingdom,2020.2185873138444
EPI_ISL_423787,9.9999999599758844e-07,England,2020-03-23,United Kingdom,2020.2156169723407
EPI_ISL_423796,0.94083068292632788,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423798,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423803,9.999999959975806e-07,England,2020-03-24,United Kingdom,2020.218587316077
EPI_ISL_423804,9.999999959975806e-07,England,2020-03-24,United Kingdom,2020.218587316077
EPI_ISL_423806,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423815,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423829,2.0,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423832,1.4724901801236168,England,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_423867,1.2386791851950412,England,2020-03-18,United Kingdom,2020.2007652514269
EPI_ISL_423928,2.0,England,2020-03-19,United Kingdom,2020.2037355951632
EPI_ISL_423935,2.0,England,2020-03-18,United Kingdom,2020.2007652514269
EPI_ISL_424084,1.0828865148122844,England,2020-03-11,United Kingdom,2020.1799728452729
EPI_ISL_424209,0.38446134725018505,Washington,2020-03-20,USA,2020.2067059388994
EPI_ISL_424249,1.8822909332567144,,2020-03-20,USA,2020.2067059388994
EPI_ISL_424255,0.7040525676601439,,2020-03-16,USA,2020.1948245639542
EPI_ISL_424282,1.3837440966032921,Washington,2020-03-23,USA,2020.2156169701082
EPI_ISL_424308,2.0,Oregon,2020-03-22,USA,2020.2126466263719
EPI_ISL_424342,2.0,Rome,2020-03-07,Italy,2020.1680914703279
EPI_ISL_424343,0.7599800213304051,Rome,2020-03-23,Italy,2020.2156169701082
EPI_ISL_424344,0.79135139835349111,Rome,2020-03-04,Italy,2020.1591804391192
EPI_ISL_424345,1.4534898869774102,Mexico City,2020-03-12,Mexico,2020.1829431890092
EPI_ISL_424355,0.58856653602888209,Beijing,2020-01-24,China,2020.0403666896686
EPI_ISL_424359,0.87766262307214504,Beijing,2020-01-27,China,2020.0492777208776
EPI_ISL_424361,1.4311624330669508,,2020-03-10,India,2020.1770025015369
EPI_ISL_424362,0.53947966740054332,,2020-03-10,India,2020.1770025015369
EPI_ISL_424363,0.56320205961121017,,2020-03-12,India,2020.1829431890092
EPI_ISL_424364,2.0,,2020-03-17,India,2020.1977949076906
EPI_ISL_424365,2.0,,2020-03-17,India,2020.1977949076906
EPI_ISL_424391,9.9999999599758717e-07,Reykjavik,2020-03-19,Iceland,2020.2037355973955
EPI_ISL_424400,0.93344435180423602,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424401,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424406,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424407,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424411,0.26928954742396521,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424414,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424423,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424429,0.24373636263549953,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424434,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424437,2.0,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424440,1.537485265843282,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424445,0.24411393647303423,Reykjavik,2020-03-19,Iceland,2020.2037355951632
EPI_ISL_424448,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424450,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424460,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424462,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424467,0.30413512922375241,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424478,1.3304543546230749,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424480,0.55069037583238367,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424483,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
EPI_ISL_424492,2.0,Reykjavik,2020-03-21,Iceland,2020.2096762826357
EPI_ISL_424499,2.0,Reykjavik,2020-03-20,Iceland,2020.2067059388994
