,Branch length stretch,date,location,numdate
EPI_ISL_451794,0.42843985391628686,2020-03-25,Switzerland,2020.2453761349127
EPI_ISL_451803,2.0,2020-03-30,Switzerland,2020.25855399886
EPI_ISL_451810,1.0984942105409603,2020-03-31,Switzerland,2020.2611895716498
EPI_ISL_451830,1.6815286364665996,2020-03-31,Switzerland,2020.2611895716498
EPI_ISL_451831,0.78530156556494535,2020-03-31,Switzerland,2020.2611895716498
EPI_ISL_451859,1.0766850956850209,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451862,0.903857460651325,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451867,1.2629549359605075,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451871,0.54159617622156919,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451877,1.2009437105567076,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451879,1.7944522639502758,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451884,2.0,2020-04-06,Switzerland,2020.2770030083866
EPI_ISL_451885,1.5204328055273608,2020-04-06,Switzerland,2020.2770030083866
EPI_ISL_451886,1.2301478044052709,2020-04-06,Switzerland,2020.2770030083866
EPI_ISL_451889,2.0,2020-04-06,Switzerland,2020.2770030083866
EPI_ISL_451892,0.68334354341130277,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451894,1.6115198782947484,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451914,0.90217255515257733,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451915,0.81568786902349844,2020-04-07,Switzerland,2020.279638581176
EPI_ISL_451968,0.21757792518057789,2020-03-18,Russia,2020.2269271253861
EPI_ISL_451971,2.0,2020-04-01,Poland,2020.2638251444391
EPI_ISL_451972,2.0,2020-04-02,Poland,2020.2664607172285
EPI_ISL_451975,2.0,2020-03-31,Poland,2020.2611895716498
EPI_ISL_451976,0.61904552834075965,2020-04-07,Poland,2020.279638581176
EPI_ISL_451977,1.1428974795660976,2020-04-03,Poland,2020.2690962900181
EPI_ISL_451978,1.8191644607492405,2020-04-01,Poland,2020.2638251444391
EPI_ISL_451979,9.9999999596695041e-07,2020-03-31,Poland,2020.2611895730984
EPI_ISL_451980,2.0,2020-04-02,Poland,2020.2664607172285
EPI_ISL_451982,2.0,2020-03-29,Poland,2020.2559184260706
EPI_ISL_451986,0.50195242825464836,2020-04-07,Poland,2020.279638581176
EPI_ISL_451987,0.34227083005366254,2020-04-01,Poland,2020.2638251444391
EPI_ISL_452002,2.0,2020-03-11,Denmark,2020.2084781158596
EPI_ISL_452043,2.0,2020-04-14,Denmark,2020.2980875907024
EPI_ISL_452054,1.4781222140605981,2020-04-14,Denmark,2020.2980875907024
EPI_ISL_452056,0.72238333630495888,2020-04-15,Denmark,2020.3007231634922
EPI_ISL_452057,2.0,2020-04-15,Denmark,2020.3007231634922
EPI_ISL_452064,0.3083609947717586,2020-04-27,Denmark,2020.3323500369661
EPI_ISL_452066,2.0,2020-04-27,Denmark,2020.3323500369661
EPI_ISL_452069,2.0,2020-04-27,Denmark,2020.3323500369661
EPI_ISL_452087,2.0,2020-04-26,Denmark,2020.3297144641767
EPI_ISL_452088,0.96448899180180359,2020-04-25,Denmark,2020.3270788913869
EPI_ISL_452092,2.0,2020-04-14,Denmark,2020.2980875907024
EPI_ISL_452094,2.0,2020-04-14,Denmark,2020.2980875907024
EPI_ISL_452098,0.78593885661926355,2020-05-09,Denmark,2020.36397691044
EPI_ISL_452104,2.0,2020-04-04,Germany,2020.2717318628077
EPI_ISL_452139,2.0,2020-02-28,Mexico,2020.1768512423857
EPI_ISL_452149,2.0,2020-04-09,Belgium,2020.2849097267551
EPI_ISL_452178,9.9999999596788109e-07,2020-04-19,Taiwan,2020.3112654560989
EPI_ISL_452179,9.9999999596788109e-07,2020-04-19,Taiwan,2020.3112654560989
EPI_ISL_452189,1.2438978363521509,2020-04-01,Italy,2020.2638251444391
EPI_ISL_452190,0.63936234407637327,2020-04-03,Italy,2020.2690962900181
EPI_ISL_452191,0.63953254934839388,2020-04-03,Italy,2020.2690962900181
EPI_ISL_452195,0.55026548933764663,2020-04-19,India,2020.3112654546501
EPI_ISL_452215,0.43754710689969561,2020-04-22,India,2020.3191721730184
EPI_ISL_452220,0.57743460985659723,2020-03-02,Germany,2020.1847579607543
EPI_ISL_452222,2.0,2020-03-02,Germany,2020.1847579607543
EPI_ISL_452223,2.0,2020-03-02,Germany,2020.1847579607543
EPI_ISL_452242,1.5924204352467595,2020-05-04,Sweden,2020.3507990464925
EPI_ISL_452345,0.75045221271439821,2020-03-07,China,2020.1979358247015
EPI_ISL_452354,0.73804560165001354,2020-03-07,China,2020.1979358247015
EPI_ISL_452356,1.0420420922753431,2020-03-21,China,2020.2348338437546
EPI_ISL_452364,0.4885081680405457,2020-02-05,China,2020.1162330682273
EPI_ISL_452367,0.95847078262593588,2020-04-06,Spain,2020.2770030083866
EPI_ISL_452480,2.0,2020-03-22,Spain,2020.2374694165442
EPI_ISL_452517,2.0,2020-03-15,Spain,2020.2190204070175
EPI_ISL_452535,1.7905279896432464,2020-03-12,Spain,2020.211113688649
EPI_ISL_452559,1.1864937922159924,2020-03-24,Spain,2020.2427405621231
EPI_ISL_452578,2.0,2020-03-28,Spain,2020.2532828532812
EPI_ISL_452610,2.0,2020-04-01,Spain,2020.2638251444391
EPI_ISL_452612,2.0,2020-04-01,Spain,2020.2638251444391
EPI_ISL_452615,0.69228359858871213,2020-04-01,Spain,2020.2638251444391
EPI_ISL_452670,1.5547370369469822,2020-03-26,Spain,2020.2480117077021
EPI_ISL_452675,1.3790764904238348,2020-03-25,Spain,2020.2453761349127
EPI_ISL_452681,1.0300972391678047,2020-03-25,Spain,2020.2453761349127
EPI_ISL_452692,2.0,2020-02-29,Spain,2020.1794868151751
EPI_ISL_452701,2.0,2020-03-11,Spain,2020.2084781158596
EPI_ISL_452949,0.71704910465404192,2020-05-12,United Kingdom,2020.3718836288085
EPI_ISL_453854,1.6569716074353327,2020-03-27,Portugal,2020.2506472804914
EPI_ISL_453860,1.3826890231780899,2020-03-27,Portugal,2020.2506472804914
EPI_ISL_453958,2.0,2020-03-31,Portugal,2020.2611895716498
EPI_ISL_453977,0.4706625064350608,2020-04-04,Portugal,2020.2717318628077
EPI_ISL_453984,0.45012533167086055,2020-04-05,Portugal,2020.274367435597
EPI_ISL_453998,9.9999999596699361e-07,2020-04-20,Portugal,2020.3139010288883
EPI_ISL_453999,9.9999999596699361e-07,2020-04-20,Portugal,2020.3139010288883
EPI_ISL_454000,2.0,2020-03-09,Portugal,2020.2032069702807
EPI_ISL_454041,2.0,2020-03-16,Portugal,2020.2216559798071
EPI_ISL_454064,2.0,2020-03-17,Portugal,2020.2242915525967
EPI_ISL_454130,0.83369654271510785,2020-03-21,Portugal,2020.2348338437546
EPI_ISL_454146,2.0,2020-03-28,Portugal,2020.2532828532812
EPI_ISL_454182,2.0,2020-04-19,Portugal,2020.3112654546501
EPI_ISL_454190,2.0,2020-04-18,Portugal,2020.3086298818605
EPI_ISL_454193,2.0,2020-04-18,Portugal,2020.3086298818605
EPI_ISL_454197,9.9999999596697921e-07,2020-04-24,Portugal,2020.3244433200464
EPI_ISL_454213,2.0,2020-04-27,Portugal,2020.3323500369661
EPI_ISL_454218,2.0,2020-04-29,Portugal,2020.337621182545
EPI_ISL_454221,2.0,2020-05-01,Portugal,2020.342892328124
EPI_ISL_454229,0.4931102785966423,2020-03-18,Portugal,2020.2269271253861
EPI_ISL_454252,2.0,2020-04-06,Portugal,2020.2770030083866
EPI_ISL_454272,0.4622746985249066,2020-05-02,Portugal,2020.3455279009136
EPI_ISL_454290,0.4069277175090793,2020-04-14,Portugal,2020.2980875907024
EPI_ISL_454298,0.30976620894596069,2020-04-11,Portugal,2020.2901808723341
EPI_ISL_454304,0.52720585802313169,2020-04-24,Portugal,2020.3244433185976
EPI_ISL_454332,2.0,2020-03-14,Portugal,2020.2163848342282
EPI_ISL_454342,1.2708465521671528,2020-03-18,Portugal,2020.2269271253861
EPI_ISL_454446,2.0,2020-03-10,Sweden,2020.20584254307
EPI_ISL_454472,2.0,2020-03-07,Sweden,2020.1979358247015
EPI_ISL_454477,2.0,2020-03-10,Sweden,2020.20584254307
EPI_ISL_454497,2.0,2020-05-14,Kazakhstan,2020.3771547743875
EPI_ISL_454499,1.4762880572076076,2020-04-16,Kazakhstan,2020.3033587362816
EPI_ISL_454501,9.9999999596698895e-07,2020-04-20,Kazakhstan,2020.3139010288883
EPI_ISL_454504,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454505,1.6175828414725995,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454507,0.51692076489405059,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454509,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454510,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454513,9.9999999596700292e-07,2020-04-26,Kazakhstan,2020.3297144656253
EPI_ISL_454514,9.9999999596700292e-07,2020-04-26,Kazakhstan,2020.3297144656253
EPI_ISL_454516,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454518,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454520,0.66254869281035289,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454524,0.36920234995703144,2020-04-20,India,2020.3139010274397
EPI_ISL_454527,0.83227308732172556,2020-03-13,India,2020.2137492614388
EPI_ISL_454532,1.0500150741116316,2020-03-23,India,2020.2401049893335
EPI_ISL_454533,0.66446343491875659,2020-03-23,India,2020.2401049893335
EPI_ISL_454565,1.3159408585741359,2020-03-31,India,2020.2611895716498
EPI_ISL_454568,0.33000914744917587,2020-04-25,India,2020.3270788913869
EPI_ISL_454571,1.972826318555789,2020-03-25,Kazakhstan,2020.2453761349127
EPI_ISL_454572,2.0,2020-03-25,Kazakhstan,2020.2453761349127
EPI_ISL_454575,0.81552446478892149,2020-05-09,Kazakhstan,2020.36397691044
EPI_ISL_454577,2.0,2020-04-15,Kazakhstan,2020.3007231634922
EPI_ISL_454584,2.0,2020-04-21,Kazakhstan,2020.316536600229
EPI_ISL_454585,2.0,2020-05-04,Kazakhstan,2020.3507990464925
EPI_ISL_454590,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454591,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454594,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454598,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454599,2.0,2020-04-26,Kazakhstan,2020.3297144641767
EPI_ISL_454733,2.0,2020-03-01,Italy,2020.1821223879645
EPI_ISL_454750,2.0,2020-02-27,Netherlands,2020.1742156695962
EPI_ISL_454751,0.21062443321071522,2020-02-28,Netherlands,2020.1768512423857
EPI_ISL_454752,0.45100321072628896,2020-02-28,Netherlands,2020.1768512423857
EPI_ISL_454753,2.0,2020-02-28,Netherlands,2020.1768512423857
EPI_ISL_454754,1.8280376396885238,2020-02-28,Netherlands,2020.1768512423857
EPI_ISL_454762,1.3906536906060607,2020-03-16,Netherlands,2020.2216559798071
EPI_ISL_454783,0.76303182573513717,2020-04-22,Netherlands,2020.3191721730184
EPI_ISL_454830,2.0,2020-04-23,India,2020.3218077458082
EPI_ISL_454831,1.2903556234259703,2020-04-29,India,2020.337621182545
EPI_ISL_454873,1.9996895579156686,2020-03-03,Sweden,2020.1873935335436
EPI_ISL_454875,9.9999999596694808e-07,2020-03-04,Sweden,2020.1900291077818
EPI_ISL_454898,2.0,2020-03-10,Sweden,2020.20584254307
EPI_ISL_454900,0.57892758340177708,2020-03-10,Sweden,2020.20584254307
EPI_ISL_454915,1.2328114772624561,2020-02-24,China,2020.1663089512276
EPI_ISL_454942,2.0,2020-03-02,China,2020.1847579607543
EPI_ISL_454950,1.199292361519694,2020-03-20,China,2020.2321982709652
EPI_ISL_454955,2.0,2020-03-01,China,2020.1821223879645
EPI_ISL_454961,2.0,2020-03-19,China,2020.2295626981756
EPI_ISL_454969,2.0,2020-03-16,China,2020.2216559798071
EPI_ISL_454979,2.0,2020-03-18,China,2020.2269271253861
EPI_ISL_454992,2.0,2020-02-27,China,2020.1742156695962
EPI_ISL_455068,2.0,2020-05-05,Australia,2020.3534346192821
EPI_ISL_455103,1.6803061190369886,2020-04-27,Sweden,2020.3323500369661
EPI_ISL_455104,0.94354350021465483,2020-05-06,Sweden,2020.3560701920715
EPI_ISL_455105,0.95438322860387914,2020-05-07,Sweden,2020.358705764861
EPI_ISL_455106,2.0,2020-05-11,Sweden,2020.3692480560192
EPI_ISL_455107,0.67386179693414638,2020-05-12,Sweden,2020.3718836288085
EPI_ISL_455108,1.3569565143208635,2020-05-13,Sweden,2020.3745192015979
EPI_ISL_455109,1.0284605396895614,2020-05-13,Sweden,2020.3745192015979
EPI_ISL_455110,2.0,2020-05-14,Sweden,2020.3771547743875
EPI_ISL_455111,1.7236522180513407,2020-05-14,Sweden,2020.3771547743875
EPI_ISL_455121,1.0342059496020426,2020-04-06,Netherlands,2020.2770030083866
EPI_ISL_455134,2.0,2020-04-03,Netherlands,2020.2690962900181
EPI_ISL_455141,1.637147284726399,2020-04-03,Netherlands,2020.2690962900181
EPI_ISL_455159,2.0,2020-04-07,Netherlands,2020.279638581176
EPI_ISL_455269,2.0,2020-04-13,Netherlands,2020.295452017913
EPI_ISL_455306,0.92400507982191282,2020-04-09,Netherlands,2020.2849097267551
EPI_ISL_455312,0.53821915880530591,2020-04-09,Malaysia,2020.2849097267551
EPI_ISL_455313,0.98180998865731184,2020-04-02,Malaysia,2020.2664607172285
EPI_ISL_455314,0.52611358517094453,2020-02-28,Spain,2020.1768512423857
EPI_ISL_455326,0.20575450437110845,2020-02-29,Spain,2020.1794868151751
EPI_ISL_455336,0.30496852605662561,2020-02-29,Spain,2020.1794868151751
EPI_ISL_455351,0.30488569052940817,2020-02-29,Spain,2020.1794868151751
EPI_ISL_455362,1.2473043123169045,2020-04-10,Nigeria,2020.2875452995445
EPI_ISL_455369,1.142746111328846,2020-03-02,China,2020.1847579607543
EPI_ISL_455374,1.3573679891734127,2020-02-10,China,2020.1294109321748
EPI_ISL_455391,1.4071534313518326,2020-02-04,China,2020.1135974954377
EPI_ISL_455392,0.74013233515472976,2020-03-17,China,2020.2242915525967
EPI_ISL_455397,2.0,2020-03-16,China,2020.2216559798071
EPI_ISL_455412,2.0,2020-03-29,Nigeria,2020.2559184260706
EPI_ISL_455413,2.0,2020-03-27,Nigeria,2020.2506472804914
EPI_ISL_455419,0.26963908384717072,2020-03-29,Nigeria,2020.2559184260706
EPI_ISL_455422,9.9999999596710711e-07,2020-03-29,Nigeria,2020.2559184275194
EPI_ISL_455423,9.9999999596710711e-07,2020-03-29,Nigeria,2020.2559184275194
EPI_ISL_455424,1.2563135112464763,2020-03-29,Nigeria,2020.2559184260706
EPI_ISL_455426,9.9999999596710711e-07,2020-03-29,Nigeria,2020.2559184275194
EPI_ISL_455429,2.0,2020-03-27,Nigeria,2020.2506472804914
EPI_ISL_455431,2.0,2020-04-02,Nigeria,2020.2664607172285
EPI_ISL_455434,2.0,2020-03-13,Mexico,2020.2137492614388
EPI_ISL_455435,2.0,2020-03-20,Mexico,2020.2321982709652
EPI_ISL_455438,1.2732130208581292,2020-03-14,Mexico,2020.2163848342282
EPI_ISL_455439,2.0,2020-03-11,Mexico,2020.2084781158596
EPI_ISL_455442,2.0,2020-03-18,Poland,2020.2269271253861
EPI_ISL_455443,0.24439116593037219,2020-04-01,Poland,2020.2638251444391
EPI_ISL_455444,2.0,2020-03-05,Poland,2020.1926646791228
EPI_ISL_455445,9.9999999596692013e-07,2020-03-13,Poland,2020.2137492628874
EPI_ISL_455446,9.9999999596692013e-07,2020-03-13,Poland,2020.2137492628874
EPI_ISL_455450,0.67091220836627974,2020-03-26,Poland,2020.2480117077021
EPI_ISL_455452,1.5124170237700558,2020-03-28,Poland,2020.2532828532812
EPI_ISL_455455,0.57449749048967258,2020-03-14,Mexico,2020.2163848342282
EPI_ISL_455456,2.0,2020-03-12,Mexico,2020.211113688649
EPI_ISL_455459,0.98120947259101488,2020-05-21,Bangladesh,2020.3956037839139
EPI_ISL_455461,0.38851291388145059,2020-02-06,China,2020.1188686410167
EPI_ISL_455468,0.86003509633590014,2020-05-13,Romania,2020.3745192015979
EPI_ISL_455469,1.2131208048324686,2020-05-12,Romania,2020.3718836288085
EPI_ISL_455470,1.7236544019103821,2020-05-14,Romania,2020.3771547743875
EPI_ISL_455471,2.0,2020-05-14,Romania,2020.3771547743875
EPI_ISL_455472,0.49730032082088682,2020-05-13,Romania,2020.3745192015979
EPI_ISL_455473,1.292527854323096,2020-05-14,Romania,2020.3771547743875
EPI_ISL_455474,9.9999999596708445e-07,2020-05-14,Romania,2020.3771547758363
EPI_ISL_455475,9.9999999596708445e-07,2020-05-14,Romania,2020.3771547758363
EPI_ISL_455476,2.0,2020-05-17,Romania,2020.385061492756
EPI_ISL_455477,2.0,2020-05-13,Romania,2020.3745192015979
EPI_ISL_455584,2.0,2020-03-18,Thailand,2020.2269271253861
EPI_ISL_455585,2.0,2020-03-14,Thailand,2020.2163848342282
EPI_ISL_455598,1.085882306909453,2020-04-01,Australia,2020.2638251444391
EPI_ISL_455603,0.60547290766163853,2020-01-30,Australia,2020.1004196314902
EPI_ISL_455604,2.0,2020-03-13,Thailand,2020.2137492614388
EPI_ISL_455606,2.0,2020-03-13,Thailand,2020.2137492614388
EPI_ISL_455624,2.0,2020-03-12,Thailand,2020.211113688649
EPI_ISL_455631,2.0,2020-04-30,South Africa,2020.3402567553346
EPI_ISL_455632,2.0,2020-04-30,South Africa,2020.3402567553346
EPI_ISL_455633,0.65508002677769905,2020-04-30,South Africa,2020.3402567553346
EPI_ISL_455635,0.72774239846829492,2020-05-05,South Africa,2020.3534346192821
EPI_ISL_455636,0.64845621670698361,2020-03-31,South Africa,2020.2611895716498
EPI_ISL_455639,1.0839791579379208,2020-03-31,South Africa,2020.2611895716498
EPI_ISL_455653,1.0551361344239769,2020-04-21,India,2020.316536600229
EPI_ISL_455656,0.84376293490563326,2020-04-30,India,2020.3402567553346
EPI_ISL_455679,2.0,2020-05-04,India,2020.3507990464925
EPI_ISL_455684,1.0246941168927626,2020-01-22,China,2020.0793350491742
EPI_ISL_455697,1.0054440718977782,2020-03-22,Vietnam,2020.2374694165442
EPI_ISL_455699,1.9437922541519261,2020-03-21,Vietnam,2020.2348338437546
EPI_ISL_455700,0.81941485834684646,2020-03-25,Vietnam,2020.2453761349127
EPI_ISL_455701,1.4852603076648778,2020-03-23,Vietnam,2020.2401049893335
EPI_ISL_455702,2.0,2020-03-27,Vietnam,2020.2506472804914
EPI_ISL_455703,9.9999999596773688e-07,2020-03-27,Vietnam,2020.2506472819402
EPI_ISL_455705,2.0,2020-03-31,Vietnam,2020.2611895716498
EPI_ISL_455707,1.9143999388497637,2020-04-02,Vietnam,2020.2664607172285
EPI_ISL_455708,2.0,2020-04-10,Vietnam,2020.2875452995445
EPI_ISL_455709,2.0,2020-04-09,Vietnam,2020.2849097267551
EPI_ISL_455710,2.0,2020-04-09,Vietnam,2020.2849097267551
EPI_ISL_455711,2.0,2020-04-08,Vietnam,2020.2822741539655
EPI_ISL_455712,0.61346453768984233,2020-04-10,Vietnam,2020.2875452995445
EPI_ISL_455718,2.0,2020-04-10,Vietnam,2020.2875452995445
EPI_ISL_455770,0.4412797389850116,2020-05-07,India,2020.358705764861
EPI_ISL_455790,0.53458565667801772,2020-01-30,Malaysia,2020.1004196314902
EPI_ISL_455791,2.0,2020-02-08,Malaysia,2020.1241397865958
EPI_ISL_455792,2.0,2020-02-09,Malaysia,2020.1267753593852
EPI_ISL_455793,0.87415558519459813,2020-02-29,Malaysia,2020.1794868151751
EPI_ISL_455845,2.0,2020-03-08,Sweden,2020.2005713974911
EPI_ISL_455861,2.0,2020-03-05,Sweden,2020.1926646791228
EPI_ISL_455900,0.75142038520993948,2020-03-10,Sweden,2020.20584254307
EPI_ISL_455910,0.34386761266982863,2020-03-11,Thailand,2020.2084781158596
EPI_ISL_455938,0.18122709676093571,2020-03-15,Thailand,2020.2190204070175
EPI_ISL_455958,2.0,2020-05-11,Belgium,2020.3692480560192
EPI_ISL_455961,0.99114480037067576,2020-05-08,Belgium,2020.3613413376506
EPI_ISL_455962,9.9999999596699721e-07,2020-05-08,Belgium,2020.3613413390992
EPI_ISL_455963,0.74651701087191946,2020-05-08,Belgium,2020.3613413376506
EPI_ISL_455965,9.9999999596695697e-07,2020-05-09,Belgium,2020.3639769118888
EPI_ISL_455966,9.9999999596695697e-07,2020-05-09,Belgium,2020.3639769118888
EPI_ISL_455967,1.8191644607493258,2020-05-09,Belgium,2020.36397691044
EPI_ISL_455969,0.94514553717573246,2020-05-10,Belgium,2020.3666124832293
EPI_ISL_455972,0.94488868538971305,2020-05-10,Belgium,2020.3666124832293
EPI_ISL_455973,0.85148051170388939,2020-05-10,Belgium,2020.3666124832293
EPI_ISL_455974,0.46955144423695117,2020-05-11,Belgium,2020.3692480560192
EPI_ISL_455975,1.6364159867341961,2020-05-11,Belgium,2020.3692480560192
EPI_ISL_455978,1.6977629532519445,2020-05-10,Belgium,2020.3666124832293
EPI_ISL_455979,1.0020999673692945,2020-05-11,Belgium,2020.3692480560192
EPI_ISL_456075,1.0829589518161409,2020-04-02,Brazil,2020.2664607172285
EPI_ISL_456076,0.73950266518707952,2020-03-25,Brazil,2020.2453761349127
EPI_ISL_456077,2.0,2020-03-25,Brazil,2020.2453761349127
EPI_ISL_456079,1.1258909876438823,2020-04-03,Brazil,2020.2690962900181
EPI_ISL_456081,2.0,2020-04-06,Brazil,2020.2770030083866
EPI_ISL_456082,1.0828881556687908,2020-04-02,Brazil,2020.2664607172285
EPI_ISL_456083,0.38115736218807084,2020-04-03,Brazil,2020.2690962900181
EPI_ISL_456086,0.67820746934935006,2020-04-08,Brazil,2020.2822741539655
EPI_ISL_456087,1.3405511667897194,2020-04-08,Brazil,2020.2822741539655
EPI_ISL_456090,0.46830714598788886,2020-04-09,Brazil,2020.2849097267551
EPI_ISL_456091,0.69982915801605738,2020-04-09,Brazil,2020.2849097267551
EPI_ISL_456092,1.4263219895706865,2020-04-10,Brazil,2020.2875452995445
EPI_ISL_456095,2.0,2020-04-13,Brazil,2020.295452017913
EPI_ISL_456096,1.5551033074682523,2020-04-13,Brazil,2020.295452017913
EPI_ISL_456100,2.0,2020-04-15,Brazil,2020.3007231634922
EPI_ISL_456101,1.6410754175910394,2020-04-15,Brazil,2020.3007231634922
EPI_ISL_456102,1.6838904676607558,2020-04-16,Brazil,2020.3033587362816
EPI_ISL_456103,0.57014638681524987,2020-04-16,Brazil,2020.3033587362816
EPI_ISL_456117,0.30127030084916268,2020-03-10,Colombia,2020.20584254307
EPI_ISL_456144,0.85490198618367941,2020-04-23,Colombia,2020.3218077458082
EPI_ISL_456147,1.8276132485203804,2020-04-01,Colombia,2020.2638251444391
EPI_ISL_456151,2.0,2020-03-19,Colombia,2020.2295626981756
EPI_ISL_456153,2.0,2020-04-22,Colombia,2020.3191721730184
EPI_ISL_456168,1.8510623188800432,2020-03-18,New Zealand,2020.2269271253861
EPI_ISL_456173,0.89373479945650924,2020-03-18,New Zealand,2020.2269271253861
EPI_ISL_456186,9.9999999596696608e-07,2020-03-20,New Zealand,2020.2321982724141
EPI_ISL_456188,2.0,2020-03-22,New Zealand,2020.2374694165442
EPI_ISL_456193,1.1992847060881549,2020-03-20,New Zealand,2020.2321982709652
EPI_ISL_456214,2.0,2020-03-20,New Zealand,2020.2321982709652
EPI_ISL_456219,1.2333732513009352,2020-03-21,New Zealand,2020.2348338437546
EPI_ISL_456220,0.24384834122435212,2020-03-22,New Zealand,2020.2374694165442
EPI_ISL_456221,2.0,2020-03-22,New Zealand,2020.2374694165442
EPI_ISL_456238,0.63436709151110005,2020-03-24,New Zealand,2020.2427405621231
EPI_ISL_456246,9.9999999596698027e-07,2020-03-26,New Zealand,2020.2480117091509
EPI_ISL_456248,1.140003448714104,2020-03-26,New Zealand,2020.2480117077021
EPI_ISL_456251,0.39443317023625124,2020-03-26,New Zealand,2020.2480117077021
EPI_ISL_456266,1.8191644607492949,2020-03-27,New Zealand,2020.2506472804914
EPI_ISL_456268,1.8191644607492949,2020-03-27,New Zealand,2020.2506472804914
EPI_ISL_456295,1.664287447795024,2020-04-01,New Zealand,2020.2638251444391
EPI_ISL_456297,0.87643581654745806,2020-04-01,New Zealand,2020.2638251444391
EPI_ISL_456303,1.1456382816570236,2020-04-02,New Zealand,2020.2664607172285
EPI_ISL_456316,2.0,2020-04-01,New Zealand,2020.2638251444391
EPI_ISL_456328,2.0,2020-04-01,New Zealand,2020.2638251444391
EPI_ISL_456330,9.9999999596693813e-07,2020-04-01,New Zealand,2020.2638251458879
EPI_ISL_456331,9.9999999596693813e-07,2020-04-01,New Zealand,2020.2638251458879
EPI_ISL_456334,2.0,2020-04-01,New Zealand,2020.2638251444391
EPI_ISL_456353,0.58230789402475069,2020-04-05,New Zealand,2020.274367435597
EPI_ISL_456362,9.9999999596777457e-07,2020-04-09,New Zealand,2020.284909728204
EPI_ISL_456365,9.9999999596777457e-07,2020-04-09,New Zealand,2020.284909728204
EPI_ISL_456377,2.0,2020-04-15,New Zealand,2020.3007231634922
EPI_ISL_456393,2.0,2020-04-25,New Zealand,2020.3270788913869
EPI_ISL_456402,2.0,2020-04-25,New Zealand,2020.3270788913869
EPI_ISL_456455,0.59232264640484544,2020-04-25,Australia,2020.3270788913869
EPI_ISL_456463,0.34082394275610606,2020-04-27,Australia,2020.3323500369661
EPI_ISL_456476,2.0,2020-05-01,Australia,2020.342892328124
EPI_ISL_456504,2.0,2020-05-06,Australia,2020.3560701920715
EPI_ISL_456540,2.0,2020-05-02,Australia,2020.3455279009136
EPI_ISL_456550,1.1886866212651468,2020-05-09,Australia,2020.36397691044
EPI_ISL_456553,1.7249087268051089,2020-05-14,Australia,2020.3771547743875
EPI_ISL_456566,1.7858211762609861,2020-05-09,Australia,2020.36397691044
EPI_ISL_456617,9.9999999596712151e-07,2020-05-19,Australia,2020.3903326397838
EPI_ISL_456619,9.9999999596712151e-07,2020-05-19,Australia,2020.3903326397838
EPI_ISL_456728,1.0695181402771605,2020-05-21,United Kingdom,2020.3956037839139
EPI_ISL_456754,2.0,2020-05-21,United Kingdom,2020.3956037839139
EPI_ISL_456789,2.0,2020-05-02,United Kingdom,2020.3455279009136
EPI_ISL_456834,1.3302270067857893,2020-05-07,United Kingdom,2020.358705764861
EPI_ISL_457505,0.80578774330210823,2020-05-06,United Kingdom,2020.3560701920715
EPI_ISL_457701,2.0,2020-02-23,Oman,2020.1636733784383
EPI_ISL_457702,0.30202200213853497,2020-04-12,Oman,2020.2928164451237
EPI_ISL_457703,1.0051312655020122,2020-03-25,Oman,2020.2453761349127
EPI_ISL_457704,0.50835698366636195,2020-02-24,Oman,2020.1663089512276
EPI_ISL_457705,1.5852832907348304,2020-05-08,Oman,2020.3613413376506
EPI_ISL_457706,0.55112827311521995,2020-03-02,Oman,2020.1847579607543
EPI_ISL_457707,1.7701894697810265,2020-03-24,Oman,2020.2427405621231
EPI_ISL_457726,2.0,2020-02-06,Taiwan,2020.1188686410167
EPI_ISL_457730,2.0,2020-02-06,Taiwan,2020.1188686410167
EPI_ISL_457733,0.37634657160154378,2020-02-08,Taiwan,2020.1241397865958
EPI_ISL_457749,1.8301371885536244,2020-02-27,Italy,2020.1742156695962
EPI_ISL_457937,0.96716185153016465,2020-03-15,Oman,2020.2190204070175
EPI_ISL_457938,1.0524871951573296,2020-03-15,Oman,2020.2190204070175
